Pressure_psi,Depth_ft,Temperature_F,Retarder_pct,Density_ppg,ThickeningTime_hr
7544.49,10398.34,276.81,2.269,16.73,10.53
4007.61,8188.74,189.15,2.243,12.95,13.06
7184.64,8448.48,198.6,2.443,13.79,12.98
5752.57,10336.19,234.24,1.507,17.79,8.83
4230.98,5894.98,217.56,1.334,13.75,10.82
4157.23,10218.27,241.03,0.94,14.84,8.59
5382.8,6047.63,165.28,2.368,14.25,13.51
7634.49,12467.27,256.9,1.542,13.64,10.24
7681.97,5397.36,184.06,2.393,12.32,12.79
6908.73,8834.32,173.49,0.997,15.37,11.24
5004.54,5877.89,293.02,1.348,12.48,10.88
5952.37,5831.68,203.34,0.104,15.18,7.77
3633.43,12114.36,257.55,1.875,15.85,10.43
2396.28,5443.82,151.77,2.326,14.01,12.77
4066.13,14324.46,290.74,0.212,16.55,6.45
2429.05,12843.93,197.28,2.458,15.21,12.12
7691.81,12523.18,245.36,1.744,12.9,10.42
2156.03,9989.37,296.77,1.331,14.43,9.67
2819.03,7603.45,171.75,2.297,14.11,13.74
4070.85,9145.51,192.67,2.49,16.69,12.91
5145.49,8192.99,278.49,2.058,12.56,11.08
5900.9,13046.72,256.6,1.062,14.03,8.78
7136.2,7942.16,258.93,0.727,15.39,8.04
6870.9,14868.05,223.04,1.476,14.76,10.77
7922.56,8770.32,188.5,2.363,14.56,12.18
7976.42,13966.47,235.67,1.719,12.13,11.19
6850.55,5093.71,298.35,1.061,15.99,9.02
4900.8,7163.33,185.65,1.93,16.85,12.38
3534.17,7164.61,175.49,2.329,12.94,12.82
4788.36,10523.68,256.72,1.443,12.99,10.11
6959.72,10724.02,216.45,0.739,16.66,8.1
4685.77,9777.32,190.73,1.836,14.21,11.32
3055.86,14263.96,289.58,1.97,13.85,11.21
3933.81,7971.26,222.07,2.227,16.28,11.56
5289.89,7289.56,161.84,0.341,17.72,9.52
2767.01,5958.82,245.83,2.091,14.83,11.64
6904.02,11014.07,230.85,1.791,14.43,10.86
5943.08,12630.05,251.96,0.186,16.77,6.92
4069.63,10738.64,180.43,2.109,15.22,13.19
4719.63,5467.19,153.48,1.418,15.35,11.14
2074.67,7300.22,168.53,2.312,17.7,11.89
3161.95,6045.43,259.23,2.037,16.17,10.04
2646.32,6706.12,177.44,1.335,15.76,10.28
6075.57,6231.14,199.62,2.021,12.5,12.17
6705.44,5880.25,224.51,1.775,17.44,9.72
3365.66,5976.1,240.86,2.131,12.56,12.18
6049.3,10734.05,192.68,1.09,12.23,10.66
2262.02,10879.84,217.58,1.749,17.09,10.2
6564.35,13524.62,155.77,0.62,13.83,10.15
7417.1,8663.73,213.34,1.61,12.36,11.44
4252.28,13078.78,257.72,1.952,17.95,10.16
3091.31,6864.3,193.91,1.741,17.34,11.3
7132.43,7253.47,184.66,1.043,17.03,8.67
6467.79,12394.73,224.67,2.144,14.86,11.28
6765.8,13048.03,195.94,2.345,14.33,12.26
6146.44,8535.04,265.32,1.289,16.93,9.16
2032.49,14207.93,185.14,0.513,14.41,10.46
6282.95,7068.58,227.18,2.369,12.08,13.5
4997.14,13532.94,193.97,1.052,12.91,10.87
5568.13,9570.37,174.4,2.274,15.8,12.89
6326.52,14215.26,244.93,0.312,12.62,8.19
2413.72,6643.8,252.85,1.578,17.84,8.82
7239.88,6896.61,277.93,0.341,15.51,7.31
6323.02,13425.58,292.58,1.574,14.32,9.43
7125.35,5720.29,217.49,1.157,12.92,10.43
7484.62,6457.12,151.41,0.836,12.71,10.63
6695.33,5547.83,244.92,0.289,17.05,7.66
7793.8,6507.73,172.91,0.745,13.81,10.06
3714.5,6787.24,252.34,1.219,14.29,9.52
7461.34,13661.26,248.83,0.493,16.54,8.09
4545.65,12717.46,264.42,1.559,17.02,8.77
5660.82,12222.6,283.11,1.436,17.0,9.37
6863.18,11247.14,251.45,0.469,16.63,7.01
5241.1,14131.91,257.33,0.679,17.58,7.52
2491.8,5779.26,194.83,1.753,13.94,11.53
7203.17,6306.81,203.81,2.356,12.11,13.34
4648.18,8008.22,289.36,1.183,16.66,7.4
6052.47,6856.36,297.29,1.792,13.84,10.96
2994.43,12787.24,204.6,1.151,15.08,10.24
7007.98,14954.1,255.85,1.223,12.38,11.04
2129.26,12458.19,289.75,2.239,12.05,11.34
6557.09,5984.71,191.5,1.845,15.34,11.04
7056.99,13932.03,288.13,1.343,12.65,9.21
4348.08,7869.45,248.45,1.215,17.2,8.81
6590.87,9027.31,244.53,1.259,15.18,9.81
2032.7,7630.73,153.01,1.263,15.39,9.86
7044.27,8390.89,209.58,2.421,16.86,11.36
2710.57,8058.11,154.63,2.19,16.86,12.87
4780.74,5912.56,167.68,0.251,14.46,10.04
3076.98,6745.1,269.24,1.391,16.97,9.22
7430.27,14382.57,202.3,0.253,15.65,9.07
2045.08,5599.33,251.15,2.468,15.6,11.64
3776.96,6240.49,239.86,1.889,12.08,11.83
4846.55,9892.3,180.87,1.405,12.88,10.84
2978.88,11186.82,255.2,1.772,16.08,9.42
2830.86,9780.2,158.28,2.129,14.47,13.44
2782.2,6404.19,290.5,1.654,17.68,9.3
3572.75,9181.76,215.24,0.241,12.11,8.27
7530.69,9941.47,174.07,1.477,15.65,10.98
5731.41,7563.8,250.94,2.433,14.8,11.22
2979.28,13637.43,157.9,1.642,17.76,10.97
5469.38,9812.7,157.93,1.223,15.23,11.55
5696.6,5457.72,298.23,1.871,16.62,10.35
3397.59,10804.0,189.85,1.715,15.45,11.49
6894.09,9151.77,281.21,2.28,15.47,11.33
4438.25,14661.87,174.48,0.405,16.11,8.53
5145.85,12525.7,188.42,1.996,13.41,12.05
4402.75,12978.68,265.55,1.801,16.82,9.44
7345.35,13854.49,200.89,1.25,15.79,10.2
3090.33,11418.27,181.21,0.625,17.03,9.11
5934.05,6098.37,255.89,1.592,15.02,10.49
4174.37,12215.77,276.45,0.712,17.3,6.75
3939.63,5272.56,291.86,0.841,12.98,8.7
6630.09,12859.35,203.75,0.837,17.61,8.09
4926.66,10734.69,205.01,0.552,17.43,8.43
2571.72,8752.62,196.21,1.848,16.15,9.64
4275.5,7501.96,230.26,0.287,17.03,8.33
7293.07,13867.09,153.08,0.847,17.89,9.48
6242.97,9591.91,202.36,0.702,13.15,9.24
2356.18,14224.74,266.41,0.831,15.9,7.66
4387.58,8294.71,236.58,1.898,13.06,11.7
3513.04,7505.8,297.5,0.441,17.39,6.63
3356.98,9742.18,239.68,1.182,15.61,9.05
2375.65,14783.51,256.7,2.248,15.68,11.46
2947.51,10187.27,231.85,0.102,17.98,6.69
4062.06,13538.4,264.59,0.891,16.82,7.44
6289.54,10827.45,251.84,0.374,15.95,8.05
2678.44,13742.51,186.26,1.037,15.56,10.01
7516.13,7847.09,271.85,2.284,16.2,10.52
5127.55,12876.17,166.73,0.831,15.06,10.2
6561.0,6309.0,185.34,2.479,17.77,11.6
3983.84,5477.19,290.81,0.627,15.44,7.15
6596.31,10664.81,175.04,2.134,12.78,13.38
7405.78,10510.27,294.3,2.08,13.86,11.2
2611.85,14261.85,208.24,1.109,17.09,9.88
4223.7,6384.0,198.08,1.957,15.1,11.99
6043.36,5120.45,270.33,1.231,13.28,9.36
7559.07,13370.92,206.83,1.717,17.58,9.61
4932.99,8799.68,265.67,1.309,13.02,10.65
5921.09,11841.48,159.74,1.255,17.24,10.23
4446.51,6280.71,261.79,2.125,17.35,10.29
5671.21,10247.85,201.41,2.494,13.62,13.01
5412.88,14030.66,274.87,1.062,13.52,8.65
7607.49,13426.65,290.68,0.449,12.86,8.76
5730.16,12469.53,194.7,1.241,17.64,10.19
3005.2,5119.54,209.79,0.861,13.22,10.58
5029.91,8117.87,258.84,1.445,17.61,8.31
7657.25,10433.11,238.36,0.42,13.19,9.33
6234.56,10397.15,191.91,2.166,12.1,13.1
3596.26,13783.33,293.04,2.329,12.55,11.7
6860.9,12746.73,190.75,1.129,15.8,10.36
6046.82,7893.68,234.11,1.268,17.84,9.0
4440.91,13043.24,173.14,0.115,13.39,8.88
2565.32,7656.64,155.0,1.768,12.6,12.75
2224.53,12975.56,167.32,1.964,13.32,12.89
7908.54,10131.96,249.6,1.461,15.54,9.09
5754.77,10856.64,246.24,1.144,17.0,8.82
3295.54,9030.2,232.39,2.363,15.15,12.01
3607.92,12323.14,153.03,1.031,16.79,9.69
3676.58,14299.9,233.46,2.287,16.88,10.77
6294.79,9255.75,188.44,0.704,12.19,10.9
3954.68,9867.92,291.33,1.574,13.22,10.65
6536.2,9995.55,166.62,0.554,13.19,11.09
7416.4,9857.34,289.69,0.764,14.82,7.61
5241.39,14613.85,273.26,1.373,12.59,10.32
2197.96,11009.49,242.58,1.784,13.43,10.84
6989.18,14317.1,273.83,2.208,13.69,11.08
5306.59,13288.79,224.97,1.017,13.93,9.16
2897.77,9013.67,259.1,1.665,13.84,10.51
3680.39,8431.5,151.32,1.079,15.81,10.53
3512.48,11483.06,264.82,1.708,14.97,9.7
6162.4,14050.08,271.36,1.499,17.31,8.42
5695.55,7253.09,283.28,1.347,12.29,9.57
7411.07,9618.55,180.02,1.816,13.13,10.91
4600.95,11809.08,201.19,1.484,13.28,11.67
3319.88,12853.26,232.58,0.165,13.16,9.12
3067.23,10791.49,153.9,1.941,12.34,12.84
4558.49,6772.25,246.25,0.327,16.43,7.85
5219.17,10936.17,255.08,1.259,17.36,8.75
4119.8,13537.93,237.21,0.736,16.5,8.81
6387.35,13549.91,177.94,1.01,13.43,10.38
3214.67,8088.42,246.52,0.22,14.05,7.87
4512.56,9752.99,153.48,1.72,17.27,11.39
5998.57,5915.79,180.39,1.454,15.94,11.5
2093.61,12559.05,178.09,0.465,17.34,8.47
7715.8,14658.78,187.77,1.635,12.32,11.77
5648.84,7374.99,155.71,1.486,15.36,11.34
2922.79,6996.29,151.9,1.808,14.74,11.38
2427.11,10657.0,212.59,0.431,13.98,9.13
3752.31,5961.93,287.77,0.311,13.86,7.93
5069.84,5365.82,229.44,0.451,17.69,6.86
7821.44,5403.5,218.61,2.137,13.25,11.84
7514.28,14899.26,223.14,0.576,17.16,7.83
2135.06,8756.22,164.82,0.774,16.24,9.84
6887.18,9988.91,260.53,1.183,15.41,9.86
5797.92,5819.97,267.96,0.456,17.43,7.18
7804.26,9249.45,160.76,1.298,15.41,11.64
2783.8,6749.37,161.05,1.472,14.97,11.32
3780.22,12974.53,298.43,0.714,12.66,8.37
3038.98,6266.92,180.88,1.965,13.24,11.93
5481.59,6839.75,253.64,2.328,16.53,11.16
2285.3,6304.88,206.18,1.142,17.89,8.55
7949.96,5778.45,209.15,1.033,12.36,10.88
2481.06,11966.74,180.55,1.272,16.26,10.12
3372.96,14928.72,293.55,2.273,16.96,9.85
3526.9,13301.88,279.67,1.671,12.7,10.4
6259.8,11552.76,273.87,0.12,12.46,7.51
4601.82,11294.01,243.76,1.928,17.04,10.82
4057.81,9391.11,267.84,1.029,16.82,8.6
3252.08,6865.63,219.55,0.666,15.03,8.33
2625.38,9670.89,277.44,2.143,17.72,9.92
3282.11,9839.54,169.21,1.641,13.78,11.06
3130.03,13781.88,221.3,1.003,14.86,9.75
5639.51,8102.0,290.3,0.174,16.14,7.8
5890.36,9057.72,189.19,0.191,14.64,8.15
6779.27,6532.32,186.26,1.854,13.54,12.37
2620.2,14859.22,230.04,0.232,13.6,8.33
3631.43,12070.23,285.87,1.779,12.47,9.86
3431.97,14318.87,261.31,2.124,15.05,10.08
4990.96,13339.37,157.55,1.818,15.46,11.86
3286.63,10233.78,164.82,2.376,17.08,11.89
3329.14,12450.44,208.46,2.127,15.33,12.12
2668.91,7914.42,158.08,0.5,15.55,9.27
2166.64,12522.05,192.45,2.203,15.98,11.98
6255.03,10294.5,164.06,0.58,16.17,10.07
6108.53,12492.53,197.43,1.45,15.23,9.89
6918.77,5386.66,282.22,0.657,12.32,9.2
4209.33,14237.59,201.75,2.284,12.34,14.01
7095.44,12043.1,153.99,0.934,14.77,10.56
5350.66,12274.67,195.42,2.294,13.54,12.14
5748.98,14141.8,203.4,1.595,13.41,12.07
3988.07,13329.17,298.54,2.123,16.73,10.14
3205.81,14363.11,298.46,0.181,12.11,9.65
7394.85,9998.15,150.31,1.944,16.93,11.38
6680.83,5545.48,219.45,2.027,16.79,11.13
5302.3,8202.09,227.79,2.493,13.06,12.4
3966.86,10507.3,268.48,2.044,14.52,11.78
6259.92,13437.03,297.86,2.157,12.64,11.81
6739.7,14703.24,166.57,2.048,12.62,13.85
2994.17,9274.37,184.77,1.167,17.12,9.7
5261.82,6778.36,287.71,1.382,17.78,9.4
4465.75,9984.55,296.36,0.761,16.3,7.26
6404.79,14988.47,178.87,0.385,13.74,10.41
5443.88,14388.91,253.18,1.744,13.88,10.02
3681.87,14081.24,169.65,0.877,12.45,10.79
2277.95,13467.01,247.12,1.534,14.3,10.59
5948.99,6981.58,171.89,2.471,12.11,14.03
4037.08,9988.78,173.04,1.591,17.95,10.45
4983.59,9506.68,219.15,2.448,12.89,13.25
3717.15,10655.48,205.98,0.653,16.13,7.97
5382.51,13197.64,276.83,0.169,15.12,6.63
3813.11,9088.84,228.54,0.101,16.82,7.51
4427.95,6929.1,293.79,2.204,16.24,10.7
2206.06,7080.21,269.98,2.131,16.11,10.9
5084.35,10207.65,299.81,2.398,15.57,10.1
6493.87,10429.46,203.51,1.544,14.22,11.47
7727.85,11212.17,297.95,0.797,15.54,7.54
6357.77,13080.68,251.0,0.631,12.46,8.62
5770.9,7200.49,270.87,0.985,15.99,9.0
5066.56,10687.4,212.86,1.76,12.13,11.62
2128.19,6120.52,285.37,2.192,14.16,11.4
3693.45,14759.49,229.14,1.661,16.59,10.1
3171.71,10355.55,246.82,2.206,12.7,11.52
3912.66,14704.66,211.66,2.414,12.73,12.8
6002.21,7976.85,296.99,1.84,12.35,10.28
2498.12,14767.24,188.27,0.871,13.5,10.24
3423.67,13458.31,222.47,1.915,17.42,10.24
4440.26,11085.46,295.93,0.586,14.67,7.79
7497.9,14724.49,293.59,2.456,15.79,11.19
5100.36,6821.39,274.22,1.294,16.08,9.09
6103.72,11149.29,206.9,1.942,13.48,12.06
7059.92,9555.9,204.4,1.568,17.2,10.11
6749.66,7603.92,293.25,1.844,16.48,9.84
3330.21,13157.39,202.56,2.013,14.58,11.68
3280.62,11999.53,226.01,1.452,12.22,11.77
2621.73,12784.75,182.96,1.45,14.46,11.75
7486.47,14813.18,194.84,0.102,13.68,9.91
6347.19,5049.33,284.43,0.835,12.37,9.42
7978.24,7893.6,257.01,0.44,14.13,8.23
3392.5,7631.12,238.87,2.244,16.32,11.19
5556.03,7425.07,236.38,1.958,17.78,9.15
5118.66,5449.45,256.99,0.752,14.48,8.13
3187.85,9464.26,229.41,0.559,12.15,9.5
4586.64,8255.55,197.37,1.078,14.7,9.83
3417.97,8607.66,261.18,1.5,12.41,11.02
3195.3,10737.99,183.13,0.361,17.76,8.28
7383.75,7001.61,298.49,1.182,15.87,8.48
5287.77,11009.06,269.98,1.494,15.08,9.68
2226.1,10916.78,169.39,0.602,14.16,10.75
7697.59,8962.23,194.64,0.851,15.7,9.91
2380.29,7126.53,220.95,2.191,12.75,12.76
3887.12,6401.36,194.11,1.559,14.17,11.41
7326.84,12426.81,233.02,2.024,16.27,11.46
3521.7,10313.37,291.54,0.376,13.01,8.29
3255.45,6096.89,245.24,0.53,17.54,8.0
7813.31,13678.38,239.15,2.126,14.01,11.63
3706.11,13127.63,163.83,1.502,17.86,10.74
2502.83,8630.6,217.36,1.511,16.2,10.9
3733.85,9663.03,178.19,1.253,15.21,10.91
5906.96,10659.24,213.2,0.496,17.57,8.16
5549.71,14541.08,221.87,1.191,16.65,9.17
5246.12,7057.54,274.86,0.939,13.57,8.82
2477.81,11042.18,258.25,1.585,14.11,9.85
3370.57,8540.0,244.56,1.827,15.67,9.57
5610.94,10807.25,228.01,1.227,17.58,8.48
2655.85,7087.41,157.1,0.351,14.21,10.34
6044.74,12048.81,227.22,1.319,14.73,10.2
4391.25,14291.31,179.39,2.027,15.56,12.42
6528.47,6319.87,215.49,2.434,15.08,11.87
2651.63,10666.9,277.67,1.963,13.89,10.65
7674.64,9610.18,187.06,1.227,12.77,12.45
3116.77,6341.72,238.42,1.399,14.48,10.07
3872.14,8259.19,211.93,2.102,16.49,11.57
2681.41,8832.71,187.45,0.33,16.96,8.23
6672.93,14645.66,161.28,1.702,17.52,11.79
7787.26,13079.97,250.04,2.267,15.67,10.9
6120.75,7942.89,207.83,0.887,13.57,10.52
6913.56,5005.17,197.36,2.302,14.25,12.75
5975.62,12449.44,193.67,1.649,14.84,11.47
4103.12,10950.68,248.33,1.401,17.69,8.98
6966.39,9450.19,268.65,1.963,14.89,9.86
5618.47,8389.75,220.12,2.433,13.82,12.42
4417.21,5345.39,225.76,2.161,17.44,11.33
6507.45,13610.91,170.86,2.058,14.82,12.72
5244.69,14384.4,277.76,1.092,16.42,8.93
6669.65,11367.75,228.48,1.563,14.31,9.57
6682.09,11278.62,263.3,1.871,17.23,9.42
2872.52,14972.73,288.13,0.732,16.82,7.63
5203.78,11713.62,194.87,1.683,16.49,10.93
5207.76,13041.48,238.94,0.29,12.7,9.06
4181.04,6276.82,297.71,1.808,15.81,8.43
6787.12,6746.76,298.26,1.438,14.7,9.32
7740.1,6507.87,290.48,0.926,12.12,9.57
6416.8,11029.34,198.04,1.673,12.2,11.55
4631.25,13283.27,182.22,1.89,13.1,12.53
5725.32,13658.67,150.17,0.231,17.06,9.19
3416.11,9936.65,261.49,0.65,17.47,7.15
4943.19,14835.56,184.04,1.746,12.19,13.07
5847.53,12525.96,187.8,0.659,15.0,10.09
3096.04,6405.85,215.37,1.694,15.97,10.81
5086.0,11455.73,158.28,2.008,14.83,11.86
7324.06,10891.69,295.59,2.238,16.41,10.39
4033.06,12094.13,232.48,1.82,15.55,11.19
4536.16,6926.98,160.44,1.046,12.79,10.87
5181.88,6162.14,174.84,2.038,12.21,12.86
6776.91,8800.94,180.35,1.737,12.3,11.81
7345.16,10869.45,204.64,0.747,12.01,10.52
5161.67,7685.62,249.88,1.712,12.54,10.97
3945.23,7945.05,233.94,0.13,15.48,7.39
7177.81,12375.22,244.09,0.287,16.61,8.05
6780.58,6661.07,284.72,0.776,12.32,9.6
4899.09,7631.19,271.66,0.42,14.63,7.07
6765.96,6575.46,249.43,1.423,17.51,10.03
5580.97,14151.75,192.13,1.695,15.91,10.59
4135.67,5917.48,216.47,0.997,15.62,9.22
3455.5,8299.96,247.1,1.02,15.82,8.78
3630.55,14270.33,152.64,2.352,16.77,12.7
6388.7,6924.85,152.74,0.178,15.0,9.88
4871.17,8395.4,166.33,0.9,14.56,9.72
7402.73,8386.87,265.81,1.523,17.25,9.53
3688.51,11024.95,249.63,1.912,14.43,11.18
5461.93,5577.3,199.32,0.576,14.16,9.21
6174.01,14821.75,180.05,0.539,15.85,9.09
3639.81,6056.15,162.5,0.926,13.56,9.39
3204.03,14095.9,267.27,0.573,15.99,5.93
5238.3,12525.41,241.96,1.442,15.91,9.11
4743.35,7277.99,237.51,0.12,17.28,7.26
4687.73,13379.66,170.48,1.369,13.04,13.03
2428.47,13374.58,158.46,0.594,15.53,9.27
5900.72,7568.55,157.98,0.216,17.04,8.99
3818.23,12221.5,276.02,1.525,16.81,9.19
4720.24,8655.04,205.7,1.592,13.81,11.6
6656.97,8026.69,191.07,2.044,12.36,12.33
7079.91,8143.67,259.0,1.038,17.22,8.35
5432.77,9921.97,274.63,0.454,17.85,6.98
2660.26,8001.12,160.88,1.101,14.61,11.39
5324.73,12906.43,162.68,0.748,17.79,9.15
6081.89,5408.57,200.3,0.825,13.84,10.9
6144.24,13999.46,280.28,0.371,12.31,8.51
2644.48,13362.74,273.99,0.838,15.02,9.58
4472.95,13445.15,253.2,2.079,14.77,10.75
7928.22,9276.91,209.94,0.161,15.43,8.21
3477.65,10942.5,202.6,0.617,16.37,8.7
6839.85,13421.01,296.85,0.864,16.55,7.67
3482.75,6383.8,203.17,0.404,17.73,8.06
2476.2,7939.38,263.43,2.267,17.6,11.35
7584.04,11127.91,236.39,1.927,16.99,10.35
6204.83,10688.01,211.01,0.506,16.01,8.25
6973.67,5793.77,166.82,0.847,12.58,10.67
4478.24,9042.36,188.82,2.121,13.16,12.9
2845.4,6018.5,237.26,0.365,17.43,7.52
7934.71,6375.51,255.31,0.511,14.67,8.39
5863.41,10979.5,240.5,2.427,13.48,12.1
4218.48,14465.67,247.33,0.505,17.85,6.71
2859.24,7119.47,244.57,0.493,17.14,7.16
4547.5,12110.75,227.0,0.399,15.3,8.74
7807.96,7009.16,296.18,0.126,16.11,5.82
4198.84,13567.35,275.17,1.764,12.7,11.3
6142.63,6234.36,173.92,0.434,13.2,9.84
3287.39,12656.29,180.58,0.762,13.86,9.65
5319.72,6604.55,235.8,0.887,14.35,10.16
2501.01,7229.78,167.16,1.069,12.71,11.59
5928.42,10086.43,286.45,0.963,15.41,9.78
5589.36,11076.07,166.17,0.263,17.08,9.1
3611.82,14985.65,166.62,1.443,14.33,11.86
2041.73,5851.41,191.19,0.211,15.55,8.73
4093.06,12295.75,213.51,0.407,13.96,8.96
7156.17,8363.45,296.81,0.339,15.99,6.93
5873.79,9248.74,217.16,0.932,15.2,9.34
6525.06,5986.64,243.99,2.472,15.59,11.97
3270.3,13258.44,157.48,1.771,15.64,11.52
2886.45,10095.5,190.07,0.203,16.72,8.5
6191.0,12608.73,291.23,0.256,15.43,6.82
6536.33,9543.52,282.7,1.595,14.14,10.17
4630.27,9541.01,215.96,0.515,17.36,8.06
3765.64,11867.28,202.26,0.782,12.67,9.92
5978.92,7188.98,288.52,1.312,17.08,9.25
5530.59,5816.76,233.56,0.873,12.2,9.85
7961.48,6005.78,234.21,0.328,12.43,8.48
6753.42,7088.93,166.72,0.994,17.13,9.46
6225.95,13977.08,273.82,1.293,15.29,9.71
6447.14,14556.42,260.29,1.359,15.67,9.19
2604.58,8843.31,231.45,1.824,15.33,9.95
4502.46,7820.06,236.68,1.9,14.97,11.41
7325.67,6828.91,157.76,0.735,12.41,10.27
3650.38,13026.78,159.1,1.22,16.83,11.29
2464.72,5285.56,158.55,2.141,13.3,12.97
2189.2,9543.54,212.74,1.011,14.04,8.66
5256.71,5844.06,247.33,1.662,13.29,11.07
4089.81,13288.95,289.05,0.155,17.86,7.19
2429.15,6312.73,260.14,1.391,17.51,9.2
6072.55,12976.58,209.14,0.164,12.21,8.87
5657.94,6286.75,215.58,0.52,16.22,8.86
3084.4,11442.13,189.76,0.319,16.33,8.55
7644.39,14592.22,284.24,0.182,14.21,7.46
7745.63,12229.34,245.95,0.103,15.73,7.06
3161.42,5031.65,264.79,0.269,14.35,8.06
6840.98,14638.78,199.75,1.269,15.17,10.13
5684.2,12645.82,169.52,0.979,15.16,9.94
6369.27,7855.21,162.47,1.269,17.92,9.95
5489.34,5946.47,215.29,1.022,12.77,10.27
7686.68,12204.64,213.24,0.752,12.31,9.8
2436.94,8125.28,174.75,2.488,14.71,12.77
6491.31,11281.63,205.04,1.565,17.77,9.2
7137.18,11756.85,244.68,0.783,15.78,8.13
2507.26,6908.56,196.41,0.452,13.13,10.44
4425.1,10883.23,223.97,1.992,12.35,12.0
2520.08,8111.46,295.89,1.258,13.6,8.73
2256.28,11557.92,299.42,1.408,15.63,9.14
5278.61,6344.24,297.61,0.835,15.21,8.19
2060.58,10143.39,240.05,1.905,17.03,10.03
4158.37,11892.69,234.74,1.249,12.79,10.47
3036.4,8278.07,189.06,0.572,15.43,8.99
5376.85,7331.19,214.24,0.685,12.89,9.98
7820.79,5929.79,258.91,1.06,13.45,10.16
5492.9,6343.59,191.37,0.598,17.35,8.67
5471.15,13272.66,243.93,2.079,13.68,12.1
4230.75,7919.72,221.22,0.736,14.11,9.27
4441.58,5687.17,208.18,1.725,16.86,10.79
3310.42,7728.43,163.36,0.163,12.0,9.82
6445.2,6954.54,293.35,1.805,15.03,10.59
5638.31,9531.82,194.59,0.233,12.34,9.36
3749.04,14121.83,228.04,0.211,15.12,8.02
5130.34,14706.67,219.55,0.781,13.91,10.25
5135.15,12836.04,252.12,2.267,12.77,11.88
7601.13,10428.22,286.02,1.031,14.07,8.74
2268.54,9309.03,158.57,0.815,17.62,9.84
6852.79,12765.74,293.77,2.488,16.53,10.54
7487.34,8691.33,295.62,1.317,17.59,6.97
7207.59,9045.74,221.66,0.411,13.58,8.12
2612.6,5066.95,210.71,1.584,17.21,9.37
4253.41,10760.07,234.94,0.712,12.46,9.88
6244.03,10648.21,252.46,0.266,17.05,6.68
2612.63,12926.91,260.87,0.954,14.26,9.28
7019.29,13981.16,198.89,2.288,15.49,11.8
3894.33,8582.37,279.78,1.279,17.06,7.59
4821.05,8434.55,179.29,0.79,16.34,9.77
3950.91,6974.78,171.03,1.328,16.35,10.67
4259.99,6587.41,187.4,0.469,17.72,9.09
2939.18,12059.77,258.3,1.334,14.28,10.45
3207.06,7091.57,233.26,2.474,12.43,12.45
5937.91,12824.71,182.59,0.917,17.22,9.57
3958.71,14301.57,191.73,2.323,15.94,11.85
2085.48,11287.58,228.04,0.891,14.77,9.6
6073.37,14205.68,255.63,2.322,16.8,10.22
2012.67,14850.33,157.71,0.566,17.27,9.65
2419.86,6813.94,192.49,0.629,14.73,8.88
7754.8,9190.61,163.69,0.237,14.01,9.32
6003.73,14124.23,242.11,0.465,17.29,6.8
6243.53,11617.8,260.06,2.295,12.75,11.86
4163.99,11855.35,284.26,1.82,14.41,10.54
6300.23,6452.61,236.58,0.982,15.85,8.72
7700.6,9763.8,285.11,1.026,16.44,9.29
6185.19,14764.21,161.5,2.29,15.06,12.74
5078.43,10469.33,156.35,0.228,15.01,8.71
5928.23,6686.16,230.87,1.479,12.36,10.14
4404.8,14350.01,165.08,1.581,17.53,11.26
6234.58,14030.48,213.81,0.749,17.24,9.31
3830.46,11780.1,160.69,1.305,17.43,10.31
7132.03,10659.86,273.58,1.489,13.01,9.93
5391.36,13252.16,217.01,0.723,17.76,8.45
2378.6,7351.72,276.28,0.871,17.37,6.76
6702.12,14993.84,288.91,0.283,16.38,7.09
4947.9,10510.07,288.21,1.404,13.45,9.79
2988.99,9280.35,264.07,1.365,16.97,9.17
3275.57,14511.11,225.26,2.213,12.82,12.7
3255.12,6892.76,271.61,0.9,17.35,6.99
3088.44,9608.44,184.23,0.35,12.65,9.47
3552.93,7733.51,253.4,1.885,14.97,11.34
2222.45,11839.12,190.22,0.446,12.05,10.2
6040.43,8081.77,292.24,0.277,16.77,6.05
6046.87,7745.94,184.36,1.35,17.03,10.73
5231.06,9503.81,284.96,0.237,17.29,6.48
6828.88,8629.71,233.88,0.321,16.57,7.39
4493.77,14108.3,298.89,1.226,16.07,9.07
2446.1,5762.98,299.67,1.17,17.77,8.01
3036.3,12665.21,272.61,1.517,17.17,9.1
4518.57,5326.73,280.29,2.204,14.96,10.24
7709.3,7952.24,232.57,0.489,15.51,8.25
4954.95,12693.94,278.99,0.902,15.49,8.09
5486.32,6538.54,258.04,0.374,14.83,7.74
4612.48,5568.57,245.47,0.264,16.03,7.33
4509.16,14991.9,229.93,2.164,16.17,11.73
5222.97,12189.99,244.08,1.365,13.54,9.41
6295.54,7862.03,283.87,0.33,16.93,6.74
4228.51,10060.64,252.54,0.508,16.91,7.67
4410.44,9062.53,168.35,2.066,15.43,12.56
3739.08,6398.45,231.4,2.474,17.27,11.47
6381.29,6813.29,259.21,2.12,15.58,11.42
6553.62,7433.49,185.91,1.139,15.77,10.73
4434.13,6847.64,160.09,0.443,13.03,9.44
2837.55,5965.11,154.39,2.22,16.93,11.71
4273.18,14717.44,181.46,1.271,16.02,10.7
3477.71,12010.24,203.28,1.388,14.55,9.55
3055.8,14102.35,241.42,2.334,14.7,12.09
6630.13,14823.16,185.74,0.204,14.35,9.45
